"store_name","product_name","category_name","model_year","quantity","list_price"
"Rowlett Bikes","Trek Domane SL 5 Disc - 2018","Road Bikes",2018,28,"2499.99"
"Rowlett Bikes","Trek Domane SL 5 Women's - 2018","Road Bikes",2018,26,"2199.99"
"Rowlett Bikes","Trek Domane SL 6 Disc - 2018","Road Bikes",2018,21,"3499.99"
"Rowlett Bikes","Trek Conduit+ - 2018","Electric Bikes",2018,15,"2799.99"
"Rowlett Bikes","Trek CrossRip+ - 2018","Electric Bikes",2018,30,"4499.99"
"Rowlett Bikes","Trek Neko+ - 2018","Electric Bikes",2018,2,"2799.99"
"Rowlett Bikes","Trek XM700+ Lowstep - 2018","Electric Bikes",2018,29,"3499.99"
"Rowlett Bikes","Trek Lift+ Lowstep - 2018","Electric Bikes",2018,20,"2799.99"
"Rowlett Bikes","Trek Dual Sport+ - 2018","Electric Bikes",2018,20,"2799.99"
"Rowlett Bikes","Electra Loft Go! 8i - 2018","Electric Bikes",2018,23,"2799.99"
"Rowlett Bikes","Electra Townie Go! 8i - 2017/2018","Electric Bikes",2018,10,"2599.99"
"Rowlett Bikes","Trek Lift+ - 2018","Electric Bikes",2018,5,"2799.99"
"Rowlett Bikes","Trek XM700+ - 2018","Electric Bikes",2018,20,"3499.99"
"Rowlett Bikes","Electra Townie Go! 8i Ladies' - 2018","Electric Bikes",2018,20,"2599.99"
"Rowlett Bikes","Trek Verve+ - 2018","Electric Bikes",2018,25,"2299.99"
"Rowlett Bikes","Trek Verve+ Lowstep - 2018","Electric Bikes",2018,8,"2299.99"
"Rowlett Bikes","Electra Townie Commute Go! - 2018","Electric Bikes",2018,27,"2999.99"
"Rowlett Bikes","Electra Townie Commute Go! Ladies' - 2018","Electric Bikes",2018,5,"2999.99"
"Rowlett Bikes","Trek Powerfly 5 - 2018","Electric Bikes",2018,29,"3499.99"
"Rowlett Bikes","Trek Powerfly 5 FS - 2018","Electric Bikes",2018,30,"4499.99"
"Rowlett Bikes","Trek Powerfly 5 Women's - 2018","Electric Bikes",2018,11,"3499.99"
"Rowlett Bikes","Trek Powerfly 7 FS - 2018","Electric Bikes",2018,6,"4999.99"
"Rowlett Bikes","Trek Super Commuter+ 7 - 2018","Electric Bikes",2018,16,"3599.99"
"Rowlett Bikes","Trek Super Commuter+ 8S - 2018","Electric Bikes",2018,3,"4999.99"
"Rowlett Bikes","Trek Boone 5 Disc - 2018","Cyclocross Bicycles",2018,29,"3299.99"
"Rowlett Bikes","Trek Boone 7 Disc - 2018","Cyclocross Bicycles",2018,29,"3999.99"
"Rowlett Bikes","Trek Crockett 5 Disc - 2018","Cyclocross Bicycles",2018,12,"1799.99"
"Rowlett Bikes","Trek Crockett 7 Disc - 2018","Cyclocross Bicycles",2018,1,"2999.99"
"Rowlett Bikes","Surly Straggler - 2018","Cyclocross Bicycles",2018,22,"1549.00"
"Rowlett Bikes","Surly Straggler 650b - 2018","Cyclocross Bicycles",2018,3,"1549.00"
"Rowlett Bikes","Electra Townie Original 21D - 2018","Cruisers Bicycles",2018,23,"559.99"
"Rowlett Bikes","Electra Cruiser 1 - 2016/2017/2018","Cruisers Bicycles",2018,10,"269.99"
"Rowlett Bikes","Electra Tiger Shark 3i - 2018","Cruisers Bicycles",2018,30,"899.99"
"Rowlett Bikes","Electra Queen of Hearts 3i - 2018","Cruisers Bicycles",2018,12,"749.99"
"Rowlett Bikes","Electra Super Moto 8i - 2018","Cruisers Bicycles",2018,5,"899.99"
"Rowlett Bikes","Electra Straight 8 3i - 2018","Cruisers Bicycles",2018,4,"909.99"
"Rowlett Bikes","Electra Cruiser 7D - 2016/2017/2018","Cruisers Bicycles",2018,21,"319.99"
"Rowlett Bikes","Electra Moto 3i - 2018","Cruisers Bicycles",2018,29,"639.99"
"Rowlett Bikes","Electra Cruiser 1 Ladies' - 2018","Cruisers Bicycles",2018,0,"269.99"
"Rowlett Bikes","Electra Cruiser 7D Ladies' - 2016/2018","Cruisers Bicycles",2018,25,"319.99"
"Rowlett Bikes","Electra Cruiser 1 Tall - 2016/2018","Cruisers Bicycles",2018,12,"269.99"
"Rowlett Bikes","Electra Cruiser Lux 3i - 2018","Cruisers Bicycles",2018,29,"529.99"
"Rowlett Bikes","Electra Cruiser Lux 7D - 2018","Cruisers Bicycles",2018,23,"479.99"
"Rowlett Bikes","Electra Delivery 3i - 2016/2017/2018","Cruisers Bicycles",2018,12,"959.99"
"Rowlett Bikes","Electra Townie Original 21D EQ - 2017/2018","Cruisers Bicycles",2018,14,"679.99"
"Rowlett Bikes","Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018","Cruisers Bicycles",2018,22,"319.99"
"Rowlett Bikes","Electra Cruiser 7D Tall - 2016/2018","Cruisers Bicycles",2018,29,"319.99"
"Rowlett Bikes","Electra Cruiser Lux 1 - 2016/2018","Cruisers Bicycles",2018,7,"429.99"
"Rowlett Bikes","Electra Cruiser Lux 1 Ladies' - 2018","Cruisers Bicycles",2018,29,"429.99"
"Rowlett Bikes","Electra Cruiser Lux 3i Ladies' - 2018","Cruisers Bicycles",2018,6,"529.99"
"Rowlett Bikes","Electra Cruiser Lux 7D Ladies' - 2018","Cruisers Bicycles",2018,16,"479.99"
"Rowlett Bikes","Electra Cruiser Lux Fat Tire 7D - 2018","Cruisers Bicycles",2018,9,"639.99"
"Rowlett Bikes","Electra Daydreamer 3i Ladies' - 2018","Cruisers Bicycles",2018,24,"899.99"
"Rowlett Bikes","Electra Koa 3i Ladies' - 2018","Cruisers Bicycles",2018,1,"899.99"
"Rowlett Bikes","Electra Morningstar 3i Ladies' - 2018","Cruisers Bicycles",2018,3,"749.99"
"Rowlett Bikes","Electra Relic 3i - 2018","Cruisers Bicycles",2018,16,"849.99"
"Rowlett Bikes","Electra Townie Balloon 8D EQ - 2016/2017/2018","Cruisers Bicycles",2018,12,"749.99"
"Rowlett Bikes","Electra Townie Balloon 8D EQ Ladies' - 2016/2017/2018","Cruisers Bicycles",2018,29,"749.99"
"Rowlett Bikes","Electra Townie Commute 27D Ladies - 2018","Cruisers Bicycles",2018,26,"899.99"
"Rowlett Bikes","Electra Townie Commute 8D - 2018","Cruisers Bicycles",2018,8,"749.99"
"Rowlett Bikes","Electra Townie Commute 8D Ladies' - 2018","Cruisers Bicycles",2018,5,"699.99"
"Rowlett Bikes","Electra Townie Original 21D EQ Ladies' - 2018","Cruisers Bicycles",2018,7,"679.99"
"Rowlett Bikes","Electra Townie Original 21D Ladies' - 2018","Cruisers Bicycles",2018,5,"559.99"
"Rowlett Bikes","Electra Townie Original 3i EQ - 2017/2018","Cruisers Bicycles",2018,10,"659.99"
"Rowlett Bikes","Electra Townie Original 3i EQ Ladies' - 2018","Cruisers Bicycles",2018,7,"639.99"
"Rowlett Bikes","Electra Townie Original 7D EQ - 2018","Cruisers Bicycles",2018,3,"599.99"
"Rowlett Bikes","Electra Townie Original 7D EQ Ladies' - 2017/2018","Cruisers Bicycles",2018,11,"599.99"
"Rowlett Bikes","Electra White Water 3i - 2018","Cruisers Bicycles",2018,6,"749.99"
"Rowlett Bikes","Electra Townie Go! 8i - 2017/2018","Cruisers Bicycles",2018,16,"2599.99"
"Rowlett Bikes","Electra Townie Commute Go! - 2018","Cruisers Bicycles",2018,10,"2999.99"
"Rowlett Bikes","Electra Townie Commute Go! Ladies' - 2018","Cruisers Bicycles",2018,27,"2999.99"
"Rowlett Bikes","Electra Townie Go! 8i Ladies' - 2018","Cruisers Bicycles",2018,15,"2599.99"
"Rowlett Bikes","Electra Townie Balloon 3i EQ - 2017/2018","Cruisers Bicycles",2018,4,"749.99"
"Rowlett Bikes","Electra Townie Balloon 7i EQ Ladies' - 2017/2018","Cruisers Bicycles",2018,17,"899.99"
"Rowlett Bikes","Electra Townie Commute 27D - 2018","Cruisers Bicycles",2018,1,"899.99"
"Rowlett Bikes","Electra Amsterdam Fashion 3i Ladies' - 2017/2018","Cruisers Bicycles",2018,25,"899.99"
"Rowlett Bikes","Electra Amsterdam Royal 8i - 2017/2018","Cruisers Bicycles",2018,10,"1259.90"
"Rowlett Bikes","Electra Amsterdam Royal 8i Ladies - 2018","Cruisers Bicycles",2018,0,"1199.99"
"Rowlett Bikes","Electra Townie Balloon 3i EQ Ladies' - 2018","Cruisers Bicycles",2018,5,"799.99"
"Rowlett Bikes","Electra Townie Balloon 7i EQ - 2018","Cruisers Bicycles",2018,24,"899.99"
"Rowlett Bikes","Trek MT 201 - 2018","Children Bicycles",2018,29,"249.99"
"Rowlett Bikes","Strider Classic 12 Balance Bike - 2018","Children Bicycles",2018,21,"89.99"
"Rowlett Bikes","Strider Sport 16 - 2018","Children Bicycles",2018,7,"249.99"
"Rowlett Bikes","Strider Strider 20 Sport - 2018","Children Bicycles",2018,22,"289.99"
"Rowlett Bikes","Trek Superfly 20 - 2018","Children Bicycles",2018,18,"399.99"
"Rowlett Bikes","Trek Precaliber 12 Girl's - 2018","Children Bicycles",2018,12,"199.99"
"Rowlett Bikes","Trek Kickster - 2018","Children Bicycles",2018,17,"159.99"
"Rowlett Bikes","Trek Precaliber 12 Boy's - 2018","Children Bicycles",2018,26,"199.99"
"Rowlett Bikes","Trek Precaliber 16 Boy's - 2018","Children Bicycles",2018,6,"209.99"
"Rowlett Bikes","Trek Precaliber 16 Girl's - 2018","Children Bicycles",2018,23,"209.99"
"Rowlett Bikes","Trek Precaliber 20 6-speed Boy's - 2018","Children Bicycles",2018,12,"289.99"
"Rowlett Bikes","Trek Precaliber 20 6-speed Girl's - 2018","Children Bicycles",2018,19,"289.99"
"Rowlett Bikes","Trek Precaliber 20 Boy's - 2018","Children Bicycles",2018,7,"229.99"
"Rowlett Bikes","Trek Precaliber 20 Girl's - 2018","Children Bicycles",2018,23,"229.99"
"Rowlett Bikes","Trek Precaliber 24 (7-Speed) - Boys - 2018","Children Bicycles",2018,14,"319.99"
"Rowlett Bikes","Trek Precaliber 24 21-speed Boy's - 2018","Children Bicycles",2018,26,"369.99"
"Rowlett Bikes","Trek Precaliber 24 21-speed Girl's - 2018","Children Bicycles",2018,15,"369.99"
"Rowlett Bikes","Trek Precaliber 24 7-speed Girl's - 2018","Children Bicycles",2018,15,"319.99"
"Rowlett Bikes","Trek Superfly 24 - 2017/2018","Children Bicycles",2018,1,"489.99"
"Rowlett Bikes","Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018","Children Bicycles",2018,2,"319.99"
"Rowlett Bikes","Electra Cyclosaurus 1 (16-inch) - Boy's - 2018","Children Bicycles",2018,18,"279.99"
"Rowlett Bikes","Electra Heartchya 1 (20-inch) - Girl's - 2018","Children Bicycles",2018,1,"319.99"
"Rowlett Bikes","Electra Savannah 1 (20-inch) - Girl's - 2018","Children Bicycles",2018,26,"319.99"
"Rowlett Bikes","Electra Soft Serve 1 (16-inch) - Girl's - 2018","Children Bicycles",2018,2,"279.99"
"Rowlett Bikes","Electra Starship 1 16 - 2018","Children Bicycles",2018,7,"279.99"
"Rowlett Bikes","Electra Straight 8 1 (16-inch) - Boy's - 2018","Children Bicycles",2018,26,"279.99"
"Rowlett Bikes","Electra Straight 8 1 (20-inch) - Boy's - 2018","Children Bicycles",2018,2,"389.99"
"Rowlett Bikes","Electra Superbolt 1 20 - 2018","Children Bicycles",2018,2,"319.99"
"Rowlett Bikes","Electra Superbolt 3i 20 - 2018","Children Bicycles",2018,6,"369.99"
"Rowlett Bikes","Electra Sweet Ride 1 (20-inch) - Girl's - 2018","Children Bicycles",2018,10,"319.99"
"Rowlett Bikes","Electra Sweet Ride 3i (20-inch) - Girls' - 2018","Children Bicycles",2018,16,"369.99"
"Rowlett Bikes","Electra Tiger Shark 1 (20-inch) - Boys' - 2018","Children Bicycles",2018,14,"319.99"
"Rowlett Bikes","Electra Tiger Shark 3i (20-inch) - Boys' - 2018","Children Bicycles",2018,13,"369.99"
"Rowlett Bikes","Electra Treasure 1 20 - 2018","Children Bicycles",2018,9,"319.99"
"Rowlett Bikes","Electra Treasure 3i 20 - 2018","Children Bicycles",2018,12,"369.99"
"Rowlett Bikes","Electra Under-The-Sea 1 16 - 2018","Children Bicycles",2018,22,"279.99"
"Rowlett Bikes","Electra Water Lily 1 (16-inch) - Girl's - 2018","Children Bicycles",2018,14,"279.99"
"Rowlett Bikes","Electra Townie Original 21D - 2018","Comfort Bicycles",2018,29,"559.99"
"Rowlett Bikes","Electra Townie Balloon 3i EQ Ladies' - 2018","Comfort Bicycles",2018,3,"799.99"
"Rowlett Bikes","Electra Townie Balloon 7i EQ - 2018","Comfort Bicycles",2018,29,"899.99"
"Rowlett Bikes","Electra Townie Original 1 - 2018","Comfort Bicycles",2018,6,"449.99"
"Rowlett Bikes","Electra Townie Go! 8i - 2017/2018","Comfort Bicycles",2018,13,"2599.99"
"Rowlett Bikes","Electra Townie Original 21D EQ - 2017/2018","Comfort Bicycles",2018,23,"679.99"
"Rowlett Bikes","Electra Townie Balloon 3i EQ - 2017/2018","Comfort Bicycles",2018,11,"749.99"
"Rowlett Bikes","Electra Townie Balloon 7i EQ Ladies' - 2017/2018","Comfort Bicycles",2018,7,"899.99"
"Rowlett Bikes","Electra Townie Balloon 8D EQ - 2016/2017/2018","Comfort Bicycles",2018,17,"749.99"
"Rowlett Bikes","Electra Townie Balloon 8D EQ Ladies' - 2016/2017/2018","Comfort Bicycles",2018,9,"749.99"
"Rowlett Bikes","Electra Townie Commute 27D - 2018","Comfort Bicycles",2018,30,"899.99"
"Rowlett Bikes","Electra Townie Commute 27D Ladies - 2018","Comfort Bicycles",2018,8,"899.99"
"Rowlett Bikes","Electra Townie Commute 8D - 2018","Comfort Bicycles",2018,23,"749.99"
"Rowlett Bikes","Electra Townie Commute 8D Ladies' - 2018","Comfort Bicycles",2018,18,"699.99"
"Rowlett Bikes","Electra Townie Original 1 Ladies' - 2018","Comfort Bicycles",2018,0,"449.99"
